source_sample	bin_id	pass_GUNC	primary_gunc_summary_path_note
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.29_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.41	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.46	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.51	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBAT2Refined-group-group_250912.64	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBinnerRefined-group-group_250912.14	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBinnerRefined-group-group_250912.15	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-MetaBinnerRefined-group-group_250912.6_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-SemiBin2Refined-group-group_250912.1	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-SemiBin2Refined-group-group_250912.15	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-SemiBin2Refined-group-group_250912.49_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	METAMDBG-SemiBin2Refined-group-group_250912.59_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-DASToolUnbinned-group-group_250912	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-CONCOCTRefined-group-group_250912.35_sub	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-CONCOCTRefined-group-group_250912.4	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-MaxBin2Refined-group-group_250912.003_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-MaxBin2Refined-group-group_250912.015	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-MetaBAT2Refined-group-group_250912.26	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-MetaBAT2Refined-group-group_250912.8_sub	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-MetaBinnerRefined-group-group_250912.3	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-SemiBin2Refined-group-group_250912.25	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG250912	FLYE-SemiBin2Refined-group-group_250912.3	True	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG251125	METAMDBG-CONCOCTRefined-group-group_251125.3	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`
MG251125	METAMDBG-DASToolUnbinned-group-group_251125	False	per-sample `GenomeBinning/QC/gunc_summary.tsv`

