sample_id	taxon_rank	taxon_name	taxid_if_available	mean_relative_abundance_classified_only	sd_relative_abundance_classified_only	replicates_detected	mean_direct_reads_if_available	mean_clade_reads	notes
S_22_02_24	phylum	Candidatus Nanohaloarchaeota	1462430	1.1191351366301975e-05	3.881586438775048e-06	3	0.0	1.6666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_02_24	phylum	Pisuviricota	2732408	6.7161902642784346e-06	6.251537880664198e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_02_24	phylum	Kitrinoviricota	2732406	6.713891190116352e-06	5.949629311558628e-09	3	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_02_24	phylum	Candidatus Korarchaeota	51967	6.710531400621179e-06	1.7513038510456923e-09	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_02_24	phylum	Candidatus Micrarchaeota	1801631	6.709293041792187e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Proteobacteria	1224	0.5998289225514519	0.0006367324846918784	3	3140.6666666666665	69713.66666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Actinobacteria	201174	0.10253009436532957	0.0007348703096784406	3	104.0	11916.333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Chordata	7711	0.050165284590405056	0.0005145951067925024	3	0.0	5830.333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Bacteroidetes	976	0.04870573829597821	0.0003867881353411814	3	151.66666666666666	5660.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Cyanobacteria	1117	0.04084917926447603	0.0003387211627196888	3	192.66666666666666	4747.666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Firmicutes	1239	0.033900061878018195	0.00030600165837619083	3	53.333333333333336	3940.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Planctomycetes	203682	0.027074360533980407	0.00020603061567626578	3	11.333333333333334	3146.6666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Chloroflexi	200795	0.006232676956019849	0.00024363110559905105	3	8.333333333333334	724.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Euryarchaeota	28890	0.005704710954539792	9.075541144473802e-05	3	3.0	663.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Acidobacteria	57723	0.004640628660259337	0.00012273453701257346	3	2.3333333333333335	539.3333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Deinococcus-Thermus	1297	0.0035042824581482455	0.0003088079925994079	3	0.0	407.3333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Verrucomicrobia	74201	0.002718866948930395	3.0526217831747905e-05	3	0.6666666666666666	316.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Spirochaetes	203691	0.00256388699149976	0.00021555465180444914	3	0.0	298.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Chlorobi	1090	0.0012476453385028678	3.319686760454106e-05	3	0.0	145.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Gemmatimonadetes	142182	0.001138620073112903	5.602091436103846e-05	3	0.0	132.33333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Tenericutes	544448	0.0009493394306125096	6.136211774304552e-05	3	2.3333333333333335	110.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Nitrospirae	40117	0.0008919976986625182	4.9797083255426897e-05	3	0.0	103.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Fusobacteria	32066	0.0007255389153506283	4.8557669895800306e-05	3	0.0	84.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Thermotogae	200918	0.0007082366098310255	0.00010430496828141694	3	0.0	82.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Kiritimatiellaeota	134625	0.0006825245311827764	0.0001249309287019601	3	0.0	79.33333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Ignavibacteriae	1134404	0.0005564131900329984	8.198639979579697e-05	3	0.0	64.66666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Uroviricota	2731618	0.0005278091714882295	5.7147945216817326e-05	3	0.0	61.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Calditrichaeota	1930617	0.000524858103435697	8.831400466047699e-06	3	0.0	61.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Nucleocytoviricota	2732007	0.0005134228012149063	6.27775989219892e-05	3	0.0	59.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Thermodesulfobacteria	200940	0.0004876221661386127	7.012614806584101e-05	3	0.0	56.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Synergistetes	508458	0.0004274435326858381	6.553647484821156e-05	3	0.0	49.666666666666664	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Thaumarchaeota	651137	0.00041310429289364783	6.1197774535077e-05	3	1.3333333333333333	48.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Chlamydiae	204428	0.0003614322741869465	4.620773559982138e-05	3	0.0	42.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Deferribacteres	200930	0.00033846606562310433	3.530202217352234e-05	3	0.0	39.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Crenarchaeota	28889	0.0002954665313972431	3.3282092844448056e-05	3	0.0	34.333333333333336	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Chrysiogenetes	200938	0.0002696369509905259	3.625578689634728e-05	3	0.0	31.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Thermoplasmatota	2283796	0.00025538207219927435	7.3728332666028e-05	3	0.3333333333333333	29.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Aquificae	200783	0.00023810871201009517	3.5327139527522974e-05	3	0.0	27.666666666666668	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Peploviricota	2731361	0.00022654886033662014	3.95248013218556e-05	3	0.0	26.333333333333332	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Balneolaeota	1936987	0.00022372271901355094	9.117924561498183e-06	3	0.0	26.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Lokiarchaeota	1655434	0.00020651553467460103	1.5221901634133056e-05	3	0.0	24.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Armatimonadetes	67819	0.00014616446673445128	7.317003910307603e-05	3	0.0	17.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Dictyoglomi	68297	8.895347171297378e-05	2.6477701765662685e-05	3	0.0	10.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Saccharibacteria	95818	8.89030060231221e-05	9.847628975441125e-06	3	3.3333333333333335	10.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Omnitrophica	67812	8.030498258189368e-05	5.1935341253814937e-05	3	0.0	9.333333333333334	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Cloacimonetes	456828	7.455548104154959e-05	1.9803232782375424e-05	3	0.0	8.666666666666666	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Bipolaricaulota	67810	6.88804405408171e-05	3.9538816746801796e-05	3	0.0	8.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Elusimicrobia	74152	6.023195140973699e-05	1.7247345859851706e-05	3	0.3333333333333333	7.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Atribacterota	67818	5.4495685039438755e-05	1.3175683338089959e-05	3	0.0	6.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Cossaviricota	2732415	4.874161079521002e-05	1.3052501244330469e-05	3	0.0	5.666666666666667	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Caldiserica	67814	3.7292213185986545e-05	2.1704018972675892e-05	3	0.0	4.333333333333333	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Fibrobacteres	65842	3.155842180602009e-05	9.98974555394443e-06	3	0.0	3.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Pisuviricota	2732408	2.578739990624782e-05	1.4815521793659768e-05	3	0.0	3.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Preplasmiviricota	2732008	2.2926503053704582e-05	1.3094835987033508e-05	3	0.0	2.6666666666666665	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Absconditabacteria	221235	1.2924312887906792e-05	6.089079358583106e-06	2	0.0	1.5	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Micrarchaeota	1801631	8.618683582269645e-06		1	1.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Coprothermobacterota	2138240	8.604210917057886e-06	2.1930982295173483e-08	3	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Korarchaeota	51967	8.596974584452008e-06	2.54509117983038e-08	2	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
S_22_04_28	phylum	Candidatus Nanohaloarchaeota	1462430	8.578978072132047e-06		1	0.0	1.0	relative abundance among classified reads only; relative values use clade reads at rank / classified reads.
